Query	Candidate	Label
그렇게 밖에 말 못하세요?	말도 안되는걸 하다니요?	0
그렇게 밖에 말 못하세요?	장난아니길 바라시는거에요?	0
그렇게 밖에 말 못하세요?	자꾸 말도 안되는 소리 하실래요?	0
그렇게 밖에 말 못하세요?	내가 말을 못하는거에요?	0
그렇게 밖에 말 못하세요?	그런말 안하면 안돼요?	0
그렇게 밖에 말 못하세요?	나한테 말하는건가요?	0
혹시 저한테 섭섭한거 없죠?	나 혹시 뭐 잘못한거 없지?	0
혹시 저한테 섭섭한거 없죠?	혹시 이것도 섭섭해?	0
혹시 저한테 섭섭한거 없죠?	혹시 서운한점이 있니?	1
혹시 저한테 섭섭한거 없죠?	에릭은잘못한거없지?	0
혹시 저한테 섭섭한거 없죠?	혹시 나한테 섭섭한 일 있어요?	1
혹시 저한테 섭섭한거 없죠?	잘못 된거 없지?	0
혹시 저한테 섭섭한거 없죠?	말할 기운도 없죠?	0
혹시 저한테 섭섭한거 없죠?	기분 나쁜건 없지?	
혹시 저한테 섭섭한거 없죠?	혹시 나한테 서운 한 것 있어?	1
혹시 저한테 섭섭한거 없죠?	혹시 나땜에 불편한거 없지?	
혹시 저한테 섭섭한거 없죠?	혹시 서운한거 아니지?	
혹시 저한테 섭섭한거 없죠?	제가 뭐 잘못한건 없죠?	
혹시 저한테 섭섭한거 없죠?	기분안좋은거없지요?	
혹시 저한테 섭섭한거 없죠?	혹시 기분 상해있어?	
혹시 저한테 섭섭한거 없죠?	나한테 화난거 없지?	
혹시 저한테 섭섭한거 없죠?	나 여태 잘못한건 없지?	
혹시 저한테 섭섭한거 없죠?	혹 혹시 저 잘못한거있어요?	0
혹시 저한테 섭섭한거 없죠?	할말도 없지?	0
혹시 저한테 섭섭한거 없죠?	별 말들은 없지?	0
혹시 저한테 섭섭한거 없죠?	다른 할말은 없지?	0
나 왔어	나 왔어 왔어	1
나 왔어	나 뛰고왔어	<
나 왔어	나왔어에	.
나 왔어	나왔어 이	.
나 왔어	나 올라왔어	
나 왔어	나왔어 나왔어	0
나 왔어	나 잉왔어	
나 왔어	나왔어 열	0
나 왔어	나 기지왔어	
나 왔어	나왔어 막	0
나 왔어	N본 왔어	.
나 왔어	나 지 왔어	.
나 왔어	나 왔어 호	
나 왔어	나왔다다	
나 왔어	나왔어 이제와	
나 왔어	N빠로 나왔어	0
나 왔어	는 나왔어	
나 왔어	나와 가고있어	
나 왔어	나 나왔에	.
나 왔어	나 바로 왔지	0
오늘 야근할 듯 해요	오늘 야근 할듯해요	1
오늘 야근할 듯 해요	오늘 야근할거같아여	1
오늘 야근할 듯 해요	오늘도 야근할것 같아요	<
오늘 야근할 듯 해요	오늘 야근해야할것같아요	1
오늘 야근할 듯 해요	오늘 야근해요	1
오늘 야근할 듯 해요	오늘 야근 할듯요	1
오늘 야근할 듯 해요	오늘 야근 안할것 같아요	0
오늘 야근할 듯 해요	오늘은 좀 야근은할듯해요	1
오늘 야근할 듯 해요	오늘은 야근좀 해야할것같아요	1
오늘 야근할 듯 해요	오늘 저녁은 야근할것같아요	1
오늘 야근할 듯 해요	오늘 야근해야 할지도 몰라요	0
오늘 야근할 듯 해요	저 오늘 야근 할거같아요	1
오늘 야근할 듯 해요	오늘두 야근해요	<
오늘 야근할 듯 해요	오늘은 야근할 것 같대요	?
오늘 야근할 듯 해요	오늘 야근안한대요	0
오늘 야근할 듯 해요	오늘 야근할꺼예요	1
오늘 야근할 듯 해요	야근모드에요	0
오늘 야근할 듯 해요	오늘 야근합니다	1
오늘 야근할 듯 해요	형이 야근한다요	0
오늘 야근할 듯 해요	오늘 야근까지 해야댄다요	0
신기하네요	되게 신기하네요	1
신기하네요	신기하네요 완전	1
신기하네요	엄청 신기하네요	1
신기하네요	매우 신기하네요	1
신기하네요	신기신기하네요	1
신기하네요	아주 신기하네요	1
신기하네요	왠지 신기하네요	?
신기하네요	신기하네요 진짜	1
신기하네요	신기하네요참	1
신기하네요	엄청특이하네요	0
신기하네요	되게 특이하네요	0
신기하네요	신기하요	.
신기하네요	신기하게 저랑 똑같네오	0
신기하네요	제일 적이네요	0
신기하네요	아 신기하네요	1
신기하네요	고것참 신기하네요	1
신기하네요	신기하구 좋으네요	<
신기하네요	신기한게 있네요	<
신기하네요	와 신기하겠어요	0
소화가 잘 안된다	소화도 안된다	1
소화가 잘 안된다	소화 잘안되	1
소화가 잘 안된다	소화가 아직도 안된다	1
소화가 잘 안된다	소화도 안된다 흑	1
소화가 잘 안된다	소화가 잘 안되는거 같아	1
소화가 잘 안된다	소화가 안되는거같야	1
소화가 잘 안된다	진짜 소화가 안된다	1
소화가 잘 안된다	소화안되 요새	<
소화가 잘 안된다	소화도 잘 안되는거같아	1
소화가 잘 안된다	좀 소화가 잘안되네	1
소화가 잘 안된다	배아프진않은데 소화가 안되는거야	0
소화가 잘 안된다	소화가 안되는 것 같아	1
소화가 잘 안된다	아 소화가 안되는거같아	1
소화가 잘 안된다	원래 소화잘안돼	0
소화가 잘 안된다	소화 안될듯	0
소화가 잘 안된다	소화 잘 안된다 싶더니	0
소화가 잘 안된다	소화가 안된듯	0
소화가 잘 안된다	아이 소화 안돼	1
소화가 잘 안된다	소화도 안돼	1
소화가 잘 안된다	아 소화안되	1
고백했는데 차였어요	고백했는데 차였어	1
고백했는데 차였어요	고백을 했다 차였거든요?	
고백했는데 차였어요	고백 해봤어요	0
고백했는데 차였어요	고백을 받았어요	0
고백했는데 차였어요	고백받았었어요	0
고백했는데 차였어요	고백했어요	0
고백했는데 차였어요	결국 고백했어요	0
고백했는데 차였어요	고백하나 거절하고 왔대요	0
고백했는데 차였어요	사귀었어요	0
고백했는데 차였어요	음음 썸탄다고했어요	0
고백했는데 차였어요	나 소개팅 못했어요	0
고백했는데 차였어요	고백은했는데	0
고백했는데 차였어요	어머 고백받아버렸대요	0
고백했는데 차였어요	내가 결혼할사람 있다고 예기 했어요	0
고백했는데 차였어요	결혼까지 생각하는남자있다고 말했어여	0
고백했는데 차였어요	고백은 어제 했는데요	0
고백했는데 차였어요	운전강사님에게 한소리 들었었어요	0
고백했는데 차였어요	고백도 했고요	0
고백했는데 차였어요	예 하마랑 사귀지그랬어요	0
고백했는데 차였어요	연애사 이야기 물으려했어요	0
다음주에 시험이야	이번주에 시험이야	0
다음주에 시험이야	담주부터 시험이야	1
다음주에 시험이야	화요일부터 시험이야	0
다음주에 시험이야	목요일 시험이야	0
다음주에 시험이야	화요일에 시험이야	0
다음주에 시험이야	다음주가 시험이야	1
다음주에 시험이야	목요일이 시험이야	0
다음주에 시험이야	화요일 시험이야	0
다음주에 시험이야	시험이 담주야	1
다음주에 시험이야	목요일날 시험이야	0
다음주에 시험이야	모레부터 시험이야	0
다음주에 시험이야	화요일 셤이 두개야	0
다음주에 시험이야	다음주부터 시험이고	1
다음주에 시험이야	일요일시험이야	0
다음주에 시험이야	토요일 아침에 시험이야	0
다음주에 시험이야	실습담주부터야	0
다음주에 시험이야	담주에 모의고사	<
다음주에 시험이야	목요일날 시험 끝이야	0
다음주에 시험이야	목요일날셤이야	0
다음주에 시험이야	흑 담주 시험	1
몇살이세요?	스물한살인데 몇살이세요?	<
몇살이세요?	동생 몇살이세요?	0
몇살이세요?	혹시 몇살이세요?	1
몇살이세요?	저분은 몇살이세요?	0
몇살이세요?	마야씨 몇살이세요?	1
몇살이세요?	저기요 몇살이세요?	1
몇살이세요?	몇살이세요 혹시?	1
몇살이세요?	몇살이세요	1
몇살이세요?	오오 몇살이세요?	1
몇살이세요?	여동생? 몇살이세요?	0
몇살이세요?	둘다 몇살이에요?	0
몇살이세요?	몇년생인데요?	1
몇살이세요?	나이가 몇살인거예요?	1
몇살이세요?	전 N살인데 몇살이세요?	<
몇살이세요?	혹시 실례지만 연세가?	1
몇살이세요?	반가워요 나이는 몇살이세요?	<
몇살이세요?	쌤은 몇살이에요?	1
몇살이세요?	으 N살되세요?	0
몇살이세요?	몇살 몇살이에요?	.
몇살이세요?	나이가 몇이에여?	1
난 잘하는게 없어	난 잘하는게 하나도 없어	1
난 잘하는게 없어	난 잘하는게 없는데	1
난 잘하는게 없어	나 잘하는 거 없어	1
난 잘하는게 없어	나잘하는거없어	1
난 잘하는게 없어	나는 잘못하는거 없지	0
난 잘하는게 없어	난 잘하는게 없네	1
난 잘하는게 없어	난 잘하는 것도 없거든?	<
난 잘하는게 없어	나 잘하는거 없는데	1
난 잘하는게 없어	아 나는 잘하는것도 없고	1
난 잘하는게 없어	난 말뿐인것들은 못해	0
난 잘하는게 없어	난 잘하는게 하나도 없네	1
난 잘하는게 없어	잘하는것고 없어	.
난 잘하는게 없어	나는 한게 하나도 없어	0
난 잘하는게 없어	나는 나름 잘하려고 하는대	0
난 잘하는게 없어	난잘해 그런건	0
난 잘하는게 없어	나 잘하긴하는데	0
난 잘하는게 없어	나도 물론 잘한거 하나도 없어	0
난 잘하는게 없어	잘하는게 없는데	1
난 잘하는게 없어	난 별루 하는게 없어	0
다행이네요	다행이 있네요	0
다행이네요	어 다행이네요	1
다행이네요	다행다행이네요	1
다행이네요	이야 다행이네요	1
다행이네요	흐 다행이네요	1
다행이네요	다행이네요 흐	1
다행이네요	다행이내요	1
다행이네요	다행 이네 요	1
다행이네요	다행이네요 아	1
다행이네요	히 다행이네요	1
다행이네요	잌 다행이네요	1
다행이네요	다행이네요 N	.
다행이네요	다행이네요 굿	1
다행이네요	아고 다행이네요	1
다행이네요	다행이네요 휴	1
다행이네요	헛 다행이네요	1
다행이네요	다행이네요 허허	1
다행이네요	휴 다행이네요	1
다행이네요	이구 다행이에요	1
다행이네요	굿 다행이에요	1
그런가요?	그 그런가요?	1
그런가요?	그런가 에양?	.
그런가요?	어 그런가요?	1
그런가요?	큭 그런가요?	1
그런가요?	그 그 그런 가요?	1
그런가요?	에 그런가요?	1
그런가요?	헹 그런가요?	1
그런가요?	그 음 그런가요?	1
그런가요?	그래? 그런가아?	1
그런가요?	그런가요?음음	1
그런가요?	오 그런가요?	1
그런가요?	헛 그런가아?	1
그런가요?	흐 그런가 요	1
그런가요?	그 그런가봐요?	
그런가요?	그런가요? 음	1
그런가요?	그런 거예요?	0
그런가요?	그런거 맞죠?	0
그런가요?	으응? 그런가아?	1
그런가요?	웅?그런가유	1
그런가요?	홀그런가요?	.
술 사주세요	술 사줘요	1
술 사주세요	술한잔 사주세요	1
술 사주세요	술한잔사줘요	1
술 사주세요	술이나 사줘요	1
술 사주세요	술사주세요	1
술 사주세요	술사줘요	1
술 사주세요	나중에 술 사주세요	1
술 사주세요	하 소주 사줘요	<
술 사주세요	술사주세여	1
술 사주세요	술따라줘요	0
술 사주세요	맥주 좀 사다주세요	0
술 사주세요	술같이 먹어요	0
술 사주세요	술좀빼주세요	0
술 사주세요	술 사자마요	0
술 사주세요	맛난 술사주세여	<
술 사주세요	저기요 박카스 한병만 주세요	0
술 사주세요	술이나 밥 또또 사주세요	<
술 사주세요	나중에 술사주세요	1
술 사주세요	한잔만 주세용	0
술 사주세요	술이랑 사세요	0
나이가 어떻게 돼?	나이가 어떻게 되?	1
나이가 어떻게 돼?	나이가 어떻게 되는데?	1
나이가 어떻게 돼?	쌤이 나이가 어떻게 돼?	?
나이가 어떻게 돼?	할머니 나이가 어떻게 되?	?
나이가 어떻게 돼?	아제는 나이가 어떻게 되셔?	?
나이가 어떻게 돼?	나이가 어떻게 돼요?	?
나이가 어떻게 돼?	나이가 어떻게 되시는데?	?
나이가 어떻게 돼?	연세가 어떻게 되지?	?
나이가 어떻게 돼?	나이가 어떻게 되시?	?
나이가 어떻게 돼?	그분은 나이가 어떻게 되는데?	?
나이가 어떻게 돼?	나이가 몇이더라?	?
나이가 어떻게 돼?	다들 나이대가 어떻게 되셔?	?
나이가 어떻게 돼?	나이가 몇살이신데?	?
나이가 어떻게 돼?	키가 어떻게 되시는데요?	?
나이가 어떻게 돼?	지금 나이가 어떻게 되셔?	?
나이가 어떻게 돼?	그분들은 나이가 어떻게 되셔?	?
나이가 어떻게 돼?	연세가 어떻게 되시는데?	?
나이가 어떻게 돼?	나이가 안되 나?	?
나이가 어떻게 돼?	남자친구 나이는 어떻게 되나?	?
나이가 어떻게 돼?	나이가 몇이신데?	?
별로 안 짜증나요	좀 짜증나요	0
별로 안 짜증나요	짜증나진 않아요	1
별로 안 짜증나요	조금은 화나요	0
별로 안 짜증나요	전 그냥 짜증나요	0
별로 안 짜증나요	짜증내지 않아여	
별로 안 짜증나요	기분 별로이지 않아요	
별로 안 짜증나요	제일 짜증나요	0
별로 안 짜증나요	다 짜증나요	0
별로 안 짜증나요	짜증안내여	
별로 안 짜증나요	짜증은안났어요	1
별로 안 짜증나요	지금 짜증나요	0
별로 안 짜증나요	좀 기분나빠용	0
별로 안 짜증나요	별로 안좋아요 짜증이 좀 남	0
별로 안 짜증나요	이상해요 짜증나고	0
별로 안 짜증나요	나 짜증은 안나용	1
별로 안 짜증나요	짜증안나죠	0
별로 안 짜증나요	짜증나는정도는 아니에요	
별로 안 짜증나요	기분이가 별로에요	0
별로 안 짜증나요	지금 짜증내나요	0
별로 안 짜증나요	화 잘 안내여	0
넌 나에 대해 어떻게 생각해?	너는 나에 대해서 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	넌 나에대해서 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	넌 나를 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	넌도대체 날어떻게 생각해?	?
넌 나에 대해 어떻게 생각해?	너는 나 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	넌 그런거 어떻게 생각해?	0
넌 나에 대해 어떻게 생각해?	지금은 넌 나에대해서 어떻게 생각해?	<
넌 나에 대해 어떻게 생각해?	나 솔직히 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	너는 어떻게 생각하는거야?	0
넌 나에 대해 어떻게 생각해?	너는 나를 어떻게 생각하니?	1
넌 나에 대해 어떻게 생각해?	나를 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	근데 진짜 넌 나 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	형은 내 말에 대해서 어떻게 생각해?	0
넌 나에 대해 어떻게 생각해?	넌 어떻게 하고 싶은거야?	0
넌 나에 대해 어떻게 생각해?	나에 대해서 어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	넌 나를 어떻게 생각하고 있었는데?	1
넌 나에 대해 어떻게 생각해?	너는 나어떻게 생각해?	1
넌 나에 대해 어떻게 생각해?	너는 머라고 생각해?	0
넌 나에 대해 어떻게 생각해?	니는 나 어떻게 생각해	1
넌 나에 대해 어떻게 생각해?	너는 날 어떻게 생각해?	1
그리웠어요	저 그리웠어요	1
그리웠어요	지웠어 요	0
그리웠어요	아 정말 그리웠어요	1
그리웠어요	히히 그리웠어요	1
그리웠어요	저더웠어요	0
그리웠어요	미서웠어요	0
그리웠어요	데웠어요	0
그리웠어요	게웠어요	0
그리웠어요	지웠어여	0
그리웠어요	웅 지웠어요	0
그리웠어요	구했어요	0
그리웠어요	하나 풀렸어요	0
그리웠어요	토라지지않았어요	0
그리웠어요	다시 끼웠어요	0
그리웠어요	네 저누웠어요	0
그리웠어요	싹 풀렸어요	0
그리웠어요	응응 지웠어요	0
그리웠어요	었어요	0
그리웠어요	다 지웠어요 그래서	0
당연하죠	당연 하죠	1
당연하죠	당연하죠요	1
당연하죠	어 당연하죠	1
당연하죠	당여하 죠	.
당연하죠	당연하죠 어	.
당연하죠	응 당연하죠	1
당연하죠	으응 당연하죠	1
당연하죠	당연하죠 그럼	1
당연하죠	그으럼 당연하죠	1
당연하죠	당연하죠 당연하죠	1
당연하죠	하아이 당연하죠	1
당연하죠	당연하죠 그렇게 되면 제가	?
당연하죠	넵 당연한걸요	1
당연하죠	넴 당연하죠	1
당연하죠	으으당연하죠	1
당연하죠	이번에 당연하죠	<
당연하죠	넵? 당연하죠	1
당연하죠	그러엄 당연	1
당연하죠	당연 그러쵸	1
당연하죠	응 당연해요	1
왜요?	왜요요?	1
왜요?	에 왜요?	
왜요?	왜왜요요?	1
왜요?	요 왜요?	
왜요?	으 왜요?	
왜요?	엥 왜요?	
왜요?	왜왜 왜요?	1
왜요?	왜 왜 요?	
왜요?	왜? 왜요?	1
왜요?	요왜왜?	
왜요?	잉 왜요?	1
왜요?	헛 왜요?	1
왜요?	잌 왜요?	1
왜요?	왜왜영?	1
왜요?	왜요 뭐?	
왜요?	핫 왜?	1
왜요?	갑자기 왜요?	
왜요?	잉 왜 여?	
왜요?	에잉 왜요?	1
왜요?	왜요 어떤데?	
너 짜증난다	니 짜증난다	1
너 짜증난다	너짜증내	0
너 짜증난다	너 되게 짜증난다	1
너 짜증난다	너 진짜 짜증	1
너 짜증난다	너쫌짜증난다	1
너 짜증난다	너 짜증남	1
너 짜증난다	니 진짜 짜증난다	1
너 짜증난다	너 짜증 나	1
너 짜증난다	너짜증아	.
너 짜증난다	니짜증	1
너 짜증난다	나 막 짜증내	0
너 짜증난다	나 정말 짜증난다	0
너 짜증난다	나 진짜 화난다	0
너 짜증난다	나 되게 짜증나	0
너 짜증난다	너처럼 짜증스럽다	0
너 짜증난다	내가 짜증난다	0
너 짜증난다	너 진짜 싫다 짜증나	1
너 짜증난다	하 너진짜 짜증나	1
너 짜증난다	나 짜증난다 정말	0
너 짜증난다	나다짜증나	0
귀여워요	에 귀여워요	1
귀여워요	아이 귀여워요	1
귀여워요	귀여워요 완전	1
귀여워요	도치가 귀여워요	.
귀여워요	치 귀여워요	.
귀여워요	귀여워 요	1
귀여워요	왕귀여워요	1
귀여워요	아 귀여워요	1
귀여워요	우지 귀여워요	.
귀여워요	너무 귀여워요	1
귀여워요	으윽 귀여워요	1
귀여워요	저렇게도 귀엽지요	0
귀여워요	어휴예쁘고 귀여워라	<
귀여워요	귀여워요 엄청 귀여운걸요?	1
귀여워요	웃을때 귀여워요	<
귀여워요	짤 너무 귀여워요	<
귀여워요	정말 귀여워요	1
귀여워요	잉 귀여워요	1
귀여워요	이티가 귀여워요	.
귀여워요	핵귀여워요	1
저랑 에버랜드 가실래요?	놀이공원 갈래요?	>
저랑 에버랜드 가실래요?	에버랜드 갈래요?	1
저랑 에버랜드 가실래요?	민속촌 가실래요?	0
저랑 에버랜드 가실래요?	속초 같이갈래요?	0
저랑 에버랜드 가실래요?	저랑 놀이공원 같이 안가실래요?	>
저랑 에버랜드 가실래요?	트렉월드 놀러올래요?	0
저랑 에버랜드 가실래요?	부산으로 놀러갈래여?	0
저랑 에버랜드 가실래요?	그날 계곡에 놀러 가실래요?	0
저랑 에버랜드 가실래요?	우리 그날 에버랜드갈래요?	<
저랑 에버랜드 가실래요?	저랑 한번 가실래요?	0
저랑 에버랜드 가실래요?	한국오면 놀이공원갈까요?	0
저랑 에버랜드 가실래요?	경주로 갈까요?	0
저랑 에버랜드 가실래요?	이번엔 대전 가볼까요?	0
저랑 에버랜드 가실래요?	남해갈래여?	0
저랑 에버랜드 가실래요?	오션월드 갈래요?	0
저랑 에버랜드 가실래요?	청도갈래여?	0
저랑 에버랜드 가실래요?	담에저랑갈래요?	0
저랑 에버랜드 가실래요?	밤바다나 보러가시겠습니까?	0
저랑 에버랜드 가실래요?	부산같이 같이가야죠?	0
저랑 에버랜드 가실래요?	바다한번갈래요?	0
나랑 얘기좀 해	얘기좀 해나랑	1
나랑 얘기좀 해	나랑도쫌 얘기좀해	<
나랑 얘기좀 해	나랑 얘기 해	1
나랑 얘기좀 해	내 얘기좀 해	0
나랑 얘기좀 해	나랑만 얘기해	0
나랑 얘기좀 해	나랑두 얘기해	0
나랑 얘기좀 해	나랑두이야기해	
나랑 얘기좀 해	나랑 얘기좀 해줘	
나랑 얘기좀 해	빠랑 얘기좀해	.
나랑 얘기좀 해	지금 나랑 이야기해	
나랑 얘기좀 해	좀 이야기좀 해줘	
나랑 얘기좀 해	같이 이야기해	
나랑 얘기좀 해	이야기좀해 혼자 생각 지말고	
나랑 얘기좀 해	나랑 더 얘기해	
나랑 얘기좀 해	얘기한번해	
나랑 얘기좀 해	이야기하던거 해	
나랑 얘기좀 해	있다가 또 얘기해줘	0
나랑 얘기좀 해	친구들한테 얘기해	0
나랑 얘기좀 해	나랑 얘기 많이해	
나랑 얘기좀 해	얘기좀해	
취미 있으세요?	취미활동 있으세요?	1
취미 있으세요?	취미 있으신가요?	1
취미 있으세요?	좋아하는 취미생활 있으세요?	1
취미 있으세요?	취미같은건 있어요?	1
취미 있으세요?	헤헤 취미있으세요?	1
취미 있으세요?	아 하고싶은취미있어요?	1
취미 있으세요?	혹시 취미 있으신지요	1
취미 있으세요?	취미같은거 없어요?	1
취미 있으세요?	취미에요?	0
취미 있으세요?	취미는 없어요?	1
취미 있으세요?	취미와 특기는 뭔가요?	<
취미 있으세요?	아 혹시 취미 같은건 없으세요?	1
취미 있으세요?	게임같은거 좋아하는거있어요?	0
취미 있으세요?	사슴쌤은 재미있어하나요?	0
취미 있으세요?	취미로 하는일이 있나요	1
취미 있으세요?	보통취미가 어떤거세요?	1
취미 있으세요?	활동적인거 좋아하시나봐요?	0
취미 있으세요?	재능있어요?	0
취미 있으세요?	제취미요?	0
취미 있으세요?	공통된 취미에요?	0
알겠어요	알겠아요	.
알겠어요	알겠어어 요	.
알겠어요	알았어 요	1
알겠어요	알겠어 여	1
알겠어요	에 알겠어요	1
알겠어요	알겠아요 요	.
알겠어요	알겠어요 어	.
알겠어요	알겠알겠어요	.
알겠어요	운운 알겠어요	.
알겠어요	알겠어여 알겠어요	1
알겠어요	잉 그래 알겠어요	1
알겠어요	아 그래 알겠어요	1
알겠어요	알겠어요 캐	.
알겠어요	알겍어요	.
알겠어요	예 알겠어요	1
알겠어요	알겠어요 맘대로 써요	<
알겠어요	에잉 알겠어요	1
알겠어요	그래 알겠어요	1
알겠어요	아 네에 알겠어요	1
알겠어요	힝 알았어요	1
시험 망쳐서 우울해	시험 망해서 짜증	0
시험 망쳐서 우울해	강사지금 우울해	.
시험 망쳐서 우울해	시험스트레스받아	0
시험 망쳐서 우울해	시험 완전 싫어	0
시험 망쳐서 우울해	성적때매 우울	0
시험 망쳐서 우울해	갑자기 시험생각에 스트레스	0
시험 망쳐서 우울해	시험 안쳐서 시험스트레스	0
시험 망쳐서 우울해	시험 대박 망해서 우울해요	1
시험 망쳐서 우울해	첫주부터 발표 걸려서 심난해	0
시험 망쳐서 우울해	이번시험 완전 난조야	0
시험 망쳐서 우울해	시험기간이라서 너무 힘들어	0
시험 망쳐서 우울해	시험이 어려워	0
시험 망쳐서 우울해	아 다음 시험망할꺼같아	0
시험 망쳐서 우울해	시험 망쳐서	>
시험 망쳐서 우울해	시험 완전 망쳤어 하	>
시험 망쳐서 우울해	학교얘기우울하다	0
시험 망쳐서 우울해	하루가 망한것같아서 너무 무기력해	0
시험 망쳐서 우울해	시험 문제도 개똥같아	0
시험 망쳐서 우울해	이번에 전공다망쳐서 의욕상실이야 휴	<
시험 망쳐서 우울해	컴활떨어져서 맘이 급해 흑	0
나 어떤거 같아?	나 어떤거 같애?	1
나 어떤거 같아?	나는 어떤거 같아?	1
나 어떤거 같아?	난 어떤거 같애?	1
나 어떤거 같아?	나 어떤 것 같아?	1
나 어떤거 같아?	어떤거 같애?	0
나 어떤거 같아?	난 어떤 거 같아?	1
나 어떤거 같아?	언니가 어떤거같데?	0
나 어떤거 같아?	좀 어떤거 같아?	0
나 어떤거 같아?	나랑은 어떤거 같아?	0
나 어떤거 같아?	나는 어떤거같아여?	1
나 어떤거 같아?	내생각이 어떤거같애?	0
나 어떤거 같아?	어떤게 낫나?	0
나 어떤거 같아?	이거 어떤거 같애?	0
나 어떤거 같아?	어떤게 난거야?	0
나 어떤거 같아?	난 어떤 아이야?	1
나 어떤거 같아?	어떤게 달라졌어?	0
나 어떤거 같아?	어떤게 같아?	0
나 어떤거 같아?	어떤고같아?	0
나 어떤거 같아?	러버는어떤거같아?	0
나 어떤거 같아?	너 어떤건지 알아?	0
거짓말이야	거 거짓말이야	1
거짓말이야	거짓말이야 거짓말이야	1
거짓말이야	거짓말 언대	.
거짓말이야	아 거짓말이야	1
거짓말이야	거짓말 다	.
거짓말이야	뻥준배	0
거짓말이야	거짓말 진짜 아	?
거짓말이야	또 거짓말이야	0
거짓말이야	거짓말 이님	0
거짓말이야	거짓말 쟁이야	0
거짓말이야	거짓말은 거짓말 이야	0
거짓말이야	뻥 이야	1
거짓말이야	뻥치는거야	1
거짓말이야	거짓말 인데	1
거짓말이야	거짓말인거알그등	0
거짓말이야	거짓말 에이	0
거짓말이야	쳇 거짓말이야	1
거짓말이야	치 거짓말 마	0
거짓말이야	거짓 마	0
거짓말이야	거짓말이지?	0
히히	헹 히히	1
히히	으 히히	1
히히	히히 힛	1
히히	히히 우	.
히히	잉 히히	.
히히	크크 히힛	.
히히	헤헤힛	.
히히	꾸히힛	.
히히	헤헤 히히	.
히히	헤헤 헹	.
히히	히히 헤헤 호호	.
히히	히히 또	.
히히	헤헤 에	.
히히	허호호루	.
히히	으 헤헤	.
히히	아이참 헤헤	.
히히	헤헤 호호오	.
히히	헤헤 에헤헤	.
히히	으하하헤헤	.
히히	흐흐 류	.
오늘 계속 방콕했어요	오늘 방콕했어요	1
오늘 계속 방콕했어요	주말 방콕했어요	
오늘 계속 방콕했어요	방콕했어요	1
오늘 계속 방콕했어요	오늘은 방콕해요	0
오늘 계속 방콕했어요	오늘 휴가라 집에서 쉬었어요	<
오늘 계속 방콕했어요	오늘 하루종일 집에있었어요	1
오늘 계속 방콕했어요	오늘은 집에서 놀았어요	
오늘 계속 방콕했어요	N분 일하고 그대로 방콕했어요	
오늘 계속 방콕했어요	오늘 산책 제대로 했어요	0
오늘 계속 방콕했어요	오늘은 원치않은 외출들이었어요	0
오늘 계속 방콕했어요	오늘은 집에 바로 왔어요 감기라	0
오늘 계속 방콕했어요	오늘 하루종일 집에 있었죠	1
오늘 계속 방콕했어요	오늘은 하루종일 사실 한가했어요	0
오늘 계속 방콕했어요	오늘도 아침에 놀러갔다 왔어요	0
오늘 계속 방콕했어요	오늘은 완전 집에서 쉬었어요	1
오늘 계속 방콕했어요	오늘 하루종일 고시원에 있었어요	
오늘 계속 방콕했어요	오늘 집에서 쉬었어요	1
오늘 계속 방콕했어요	일요일이라 뒹굴거렸어요	0
오늘 계속 방콕했어요	오늘은 집에계속 있었어요	1
오늘 계속 방콕했어요	오늘 공놀이했어요	0
무슨 말이에요?	무슨말이에요?	1
무슨 말이에요?	어 무슨말이에요?	1
무슨 말이에요?	무슨 말이죠?	1
무슨 말이에요?	아 뭔말이예요?	1
무슨 말이에요?	먼 말이에용?	1
무슨 말이에요?	음 무슨 말이에요?	1
무슨 말이에요?	?그게 무슨 말이에요?	1
무슨 말이에요?	글면 뭔말이에요?	1
무슨 말이에요?	에? 무슨말이에요?	1
무슨 말이에요?	건 뭔말이에요?	1
무슨 말이에요?	무슨 뜻이에요?	1
무슨 말이에요?	뭐말이죠?	.
무슨 말이에요?	엥 무슨말이야요?	1
무슨 말이에요?	아? 무슨말이 하고싶어요?	0
무슨 말이에요?	뭔 말이여?	1
무슨 말이에요?	그게 뭔말이야요?	1
무슨 말이에요?	무슨말에요?	1
무슨 말이에요?	그게 뭔말이에요?	1
무슨 말이에요?	어떤 소리나요?	.
우리 친구 맞죠?	친구 맞죠?	0
우리 친구 맞죠?	둘이친구맞죠?	0
우리 친구 맞죠?	언니 맞죠?	0
우리 친구 맞죠?	여자친구맞죠?	0
우리 친구 맞죠?	내 여자 친구 맞죠?	0
우리 친구 맞죠?	우리 친구죠?	1
우리 친구 맞죠?	내 남자친구 맞아요?	0
우리 친구 맞죠?	남자친구 맞아요?	0
우리 친구 맞죠?	친구 맞아 여?	0
우리 친구 맞죠?	남자아이 맞죠?	0
